Algorithm, Search strategy, query, time(ms, #configurations, #markings
global, BestFS, TokenRing-COL-005-CTLCardinality-2 T, 0.186, 29, 5
global, BestFS, TokenRing-COL-005-CTLCardinality-1 T, 0.426, 38, 19
local, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 14.297, 1703, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 7.333, 685, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 4.724, 496, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 10.539, 995, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 3.403, 852, 110
local, BestFS, TokenRing-COL-005-CTLCardinality-3 T, 10.954, 1501, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 6.112, 1164, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.099, 7, 5
local, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 7.547, 528, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.062, 1, 0
local, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.137, 9, 0
local, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.05, 1, 0
local, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.104, 6, 5
