Algorithm, Search strategy, query, time(ms, #configurations, #markings
czero, DFS, DatabaseWithMutex-COL-04-CTLFireabilitySimple-12 T, 14.028, 470, 357
czero, DFS, DatabaseWithMutex-COL-04-CTLFireabilitySimple-14 T, 12.277, 416, 319
czero, DFS, DatabaseWithMutex-COL-04-CTLFireabilitySimple-9 T, 14.104, 470, 357
czero, DFS, DatabaseWithMutex-COL-04-CTLFireabilitySimple-5 T, 7.56, 416, 319
czero, BestFS, DatabaseWithMutex-COL-10-CTLCardinality-14 F, 197798, 844940, 385817
czero, DFS, DatabaseWithMutex-COL-10-CTLCardinality-14 F, 8789.75, 58763, 50723
czero, DFS, DatabaseWithMutex-COL-10-CTLCardinality-7 F, 4.735, 112, 100
czero, BestFS, DatabaseWithMutex-COL-10-CTLFireability-13 F, 27995.7, 4807, 4700
czero, DFS, DatabaseWithMutex-COL-10-CTLFireability-13 F, 3645.75, 4807, 4700
czero, DFS, DatabaseWithMutex-COL-10-CTLFireability-11 T, 122.976, 860, 732
czero, BestFS, Dekker-PT-010-CTLCardinality-11 F, 117996, 30732, 6144
czero, BestFS, Dekker-PT-010-CTLCardinality-12 T, 84801.5, 24577, 6144
czero, BestFS, Dekker-PT-010-CTLCardinality-13 T, 69016.9, 18518, 6144
czero, BestFS, Dekker-PT-010-CTLCardinality-15 F, 0.039, 1, 0
czero, BestFS, Dekker-PT-010-CTLCardinality-14 T, 1.066, 159, 111
czero, DFS, Dekker-PT-010-CTLCardinality-10 F, 10241.1, 24576, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-6 F, 5355.96, 41324, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-7 T, 2095.46, 48848, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-11 F, 1133.83, 15466, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-8 F, 955.91, 12288, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-13 T, 778.211, 18518, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-12 T, 787.597, 24577, 6144
czero, DFS, Dekker-PT-010-CTLCardinality-15 F, 1.197, 159, 111
czero, DFS, Dekker-PT-010-CTLCardinality-14 T, 0.024, 1, 0
czero, BestFS, Dekker-PT-010-CTLFireability-7 F, 94814.7, 30722, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-6 T, 91669.2, 43009, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-3 T, 87688.9, 29743, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-5 T, 85040.1, 130048, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-13 T, 80994.8, 49153, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-10 T, 80966.2, 30720, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-12 T, 79638.1, 18465, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-8 F, 1940.7, 51210, 6144
czero, BestFS, Dekker-PT-010-CTLFireability-11 F, 3.116, 308, 111
czero, BestFS, Dekker-PT-010-CTLFireability-9 F, 0.873, 56, 10
czero, BestFS, Dekker-PT-010-CTLFireability-14 F, 0.07, 1, 0
czero, BestFS, Dekker-PT-010-CTLFireability-15 F, 0.082, 1, 0
czero, DFS, Dekker-PT-010-CTLFireability-5 T, 7491.87, 112752, 5146
czero, DFS, Dekker-PT-010-CTLFireability-3 T, 2354.1, 27849, 6144
czero, DFS, Dekker-PT-010-CTLFireability-13 T, 1845.39, 48389, 6144
czero, DFS, Dekker-PT-010-CTLFireability-6 T, 1824.71, 41473, 6144
czero, DFS, Dekker-PT-010-CTLFireability-7 F, 1586.95, 30722, 6144
czero, DFS, Dekker-PT-010-CTLFireability-10 T, 585.21, 4942, 1068
czero, DFS, Dekker-PT-010-CTLFireability-12 T, 96.04, 2090, 1051
czero, DFS, Dekker-PT-010-CTLFireability-8 F, 9.616, 532, 344
czero, DFS, Dekker-PT-010-CTLFireability-11 F, 2.798, 308, 111
czero, DFS, Dekker-PT-010-CTLFireability-14 F, 0.075, 1, 0
czero, DFS, Dekker-PT-010-CTLFireability-9 F, 0.842, 37, 10
czero, DFS, Dekker-PT-010-CTLFireability-15 F, 0.075, 1, 0
czero, BestFS, Dekker-PT-010-CTLFireabilitySimple-12 T, 891.64, 16897, 5633
czero, BestFS, Dekker-PT-010-CTLFireabilitySimple-14 F, 0.271, 25, 20
czero, DFS, Dekker-PT-010-CTLFireabilitySimple-14 F, 1.738, 120, 96
czero, DFS, Dekker-PT-015-CTLCardinality-11 F, 66803.2, 114177, 49193
czero, BestFS, Dekker-PT-015-CTLFireability-13 F, 2.301, 172, 135
czero, BestFS, Dekker-PT-015-CTLFireability-12 F, 0.126, 1, 0
czero, DFS, Dekker-PT-015-CTLFireability-0 F, 25421.4, 117654, 49193
czero, DFS, Dekker-PT-015-CTLFireability-15 T, 7307, 65752, 32810
czero, DFS, Dekker-PT-015-CTLFireability-13 F, 2.261, 172, 135
czero, DFS, Dekker-PT-015-CTLFireability-12 F, 0.144, 1, 0
czero, DFS, Dekker-PT-015-CTLFireability-14 F, 0.326, 41, 15
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-11 T, 281920, 524289, 262145
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-15 T, 185148, 524289, 262145
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-12 F, 1.43, 16, 15
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-4 F, 0.628, 35, 30
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-7 F, 1.968, 168, 135
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-8 F, 1.38, 16, 15
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-14 F, 1.346, 16, 15
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-6 F, 5.573, 272, 241
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-13 F, 1.434, 16, 15
czero, BestFS, Dekker-PT-015-CTLFireabilitySimple-10 F, 0.528, 35, 30
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-2 T, 37010.3, 98347, 49193
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-5 T, 11446.5, 98347, 49193
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-9 T, 9566.97, 98347, 49193
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-4 F, 111.862, 2615, 2095
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-10 F, 46.766, 1500, 1228
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-6 F, 6.206, 272, 241
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-8 F, 2.059, 168, 135
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-12 F, 1.394, 16, 15
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-15 T, 0.261, 17, 15
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-11 T, 1.366, 17, 15
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-13 F, 0.262, 16, 15
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-14 F, 1.366, 16, 15
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-1 F, 1.38, 16, 15
czero, DFS, Dekker-PT-015-CTLFireabilitySimple-7 F, 1.23, 16, 15
czero, BestFS, Dekker-PT-020-CTLCardinality-15 F, 157.502, 1041, 421
czero, DFS, Dekker-PT-020-CTLCardinality-15 F, 146.983, 1041, 421
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-7 F, 5.046, 21, 20
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-2 F, 18.198, 462, 421
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-8 F, 5.73, 273, 230
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-14 F, 3.993, 21, 20
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-6 F, 5.895, 273, 230
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-9 F, 4.301, 21, 20
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-15 F, 3.855, 21, 20
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-11 F, 5.444, 273, 230
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-12 F, 3.875, 21, 20
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-5 F, 5.691, 273, 230
czero, BestFS, Dekker-PT-020-CTLFireabilitySimple-3 F, 4.206, 21, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-14 F, 3.966, 21, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-8 F, 5.365, 273, 230
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-5 F, 5.601, 273, 230
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-15 F, 3.865, 21, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-13 T, 0.487, 22, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-12 F, 4.254, 21, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-9 F, 5.709, 273, 230
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-11 F, 5.5, 21, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-7 F, 3.919, 21, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-4 F, 0.525, 24, 20
czero, DFS, Dekker-PT-020-CTLFireabilitySimple-6 F, 5.642, 273, 230
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-11 F, 205.832, 6144, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-6 F, 123.748, 10246, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-3 F, 85.957, 7237, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-5 T, 84.992, 3089, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-14 T, 63.199, 8484, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-10 T, 55.898, 5144, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-9 T, 48.815, 5121, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-2 F, 45.508, 5096, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-0 F, 41.677, 3132, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-4 F, 41.89, 3073, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-7 T, 42.654, 3073, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-15 T, 32.594, 7020, 984
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-8 T, 44.785, 6144, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-12 F, 0.024, 7, 0
czero, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-13 F, 1.837, 443, 205
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-6 F, 86.435, 10246, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-5 T, 86.909, 3089, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-9 T, 45.316, 5121, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-14 T, 32.523, 5635, 1018
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-7 T, 27.811, 3073, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-11 F, 30.196, 4972, 1006
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-10 T, 4.301, 546, 345
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-12 F, 0.051, 7, 0
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-8 T, 3.236, 530, 345
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-4 F, 5.344, 593, 352
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-15 T, 0.091, 26, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLCardinality-13 F, 0.101, 56, 16
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-11 T, 209.612, 9216, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-9 T, 200.548, 8195, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-8 F, 184.083, 9074, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-10 T, 149.832, 7169, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-7 F, 119.725, 5784, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-2 F, 115.182, 4505, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-4 F, 106.414, 5032, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-12 F, 100.364, 2050, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-13 F, 98.224, 2193, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-5 T, 106.567, 4097, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-14 T, 79.129, 6144, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-6 F, 73.34, 2745, 998
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireability-15 F, 0.043, 3, 0
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-10 T, 217.804, 6145, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-8 F, 152.271, 9200, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-5 T, 131.775, 4097, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-9 T, 121.973, 6441, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-6 F, 100.343, 3051, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-4 F, 98.091, 5116, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-13 F, 70.538, 2193, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-12 F, 69.227, 2050, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-7 F, 70.939, 2078, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-11 T, 67.819, 4115, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-14 T, 2.245, 439, 304
czero, DFS, DrinkVendingMachine-COL-02-CTLFireability-15 F, 0.045, 3, 0
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-4 F, 76.163, 2048, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-5 F, 71.961, 2048, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-6 F, 76.421, 2048, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-15 T, 57.669, 3072, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-12 T, 60.032, 2982, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-10 T, 56.192, 3072, 1024
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-7 T, 21.778, 1761, 994
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-11 T, 7.051, 912, 413
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-8 F, 0.722, 17, 16
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-13 T, 0.305, 17, 16
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-9 T, 0.202, 17, 16
czero, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-14 T, 0.223, 17, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-6 F, 67.797, 2048, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-4 F, 67.597, 2048, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-2 F, 68.11, 2048, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-3 F, 67.397, 2048, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-5 F, 67.057, 2048, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-0 F, 69.927, 2048, 1024
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-12 T, 0.169, 19, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-15 T, 0.089, 19, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-8 F, 0.703, 17, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-9 T, 0.238, 17, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-14 T, 0.168, 17, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-7 T, 0.14, 18, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-10 T, 0.11, 19, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-13 T, 0.197, 17, 16
czero, DFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-11 T, 4.409, 621, 302
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-5 T, 0.34, 162, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-3 F, 0.499, 253, 31
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-13 F, 0.203, 109, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-14 F, 0.604, 237, 31
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-12 F, 0.554, 242, 31
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-9 T, 0.364, 117, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-15 F, 0.411, 148, 31
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-8 F, 0.388, 156, 31
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-11 T, 0.201, 78, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-7 T, 0.229, 75, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-6 F, 0.21, 94, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-10 F, 0.193, 62, 25
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-4 T, 0.438, 171, 31
czero, BestFS, Eratosthenes-PT-010-CTLCardinality-1 T, 0.429, 207, 31
czero, DFS, Eratosthenes-PT-010-CTLCardinality-8 F, 0.195, 78, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-9 T, 0.159, 67, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-11 T, 0.162, 58, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-13 F, 0.156, 65, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-6 F, 0.256, 81, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-14 F, 0.175, 70, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-4 T, 0.181, 55, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-7 T, 0.187, 64, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-2 F, 0.199, 70, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-15 F, 0.337, 117, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-12 F, 0.291, 56, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-10 F, 0.202, 99, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-5 T, 0.154, 69, 25
czero, DFS, Eratosthenes-PT-010-CTLCardinality-3 F, 0.233, 112, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-15 T, 0.116, 30, 5
czero, BestFS, Eratosthenes-PT-010-CTLFireability-11 F, 0.693, 255, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireability-8 T, 0.23, 72, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-4 F, 0.399, 191, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireability-12 F, 0.588, 242, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireability-10 F, 0.089, 24, 5
czero, BestFS, Eratosthenes-PT-010-CTLFireability-14 T, 0.45, 264, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-13 F, 0.319, 121, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-7 F, 0.418, 170, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireability-6 F, 0.274, 116, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-5 F, 0.318, 139, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-1 T, 0.467, 235, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireability-9 F, 0.569, 352, 25
czero, DFS, Eratosthenes-PT-010-CTLFireability-6 F, 0.348, 173, 30
czero, DFS, Eratosthenes-PT-010-CTLFireability-13 F, 0.107, 34, 5
czero, DFS, Eratosthenes-PT-010-CTLFireability-15 T, 0.352, 157, 25
czero, DFS, Eratosthenes-PT-010-CTLFireability-9 F, 0.381, 187, 31
czero, DFS, Eratosthenes-PT-010-CTLFireability-12 F, 0.067, 13, 0
czero, DFS, Eratosthenes-PT-010-CTLFireability-4 F, 0.269, 79, 31
czero, DFS, Eratosthenes-PT-010-CTLFireability-10 F, 0.508, 228, 31
czero, DFS, Eratosthenes-PT-010-CTLFireability-5 F, 0.242, 99, 25
czero, DFS, Eratosthenes-PT-010-CTLFireability-3 F, 0.543, 193, 31
czero, DFS, Eratosthenes-PT-010-CTLFireability-7 F, 0.357, 125, 31
czero, DFS, Eratosthenes-PT-010-CTLFireability-11 F, 0.114, 22, 5
czero, DFS, Eratosthenes-PT-010-CTLFireability-14 T, 0.555, 129, 31
czero, DFS, Eratosthenes-PT-010-CTLFireability-2 F, 0.08, 14, 5
czero, DFS, Eratosthenes-PT-010-CTLFireability-8 T, 0.855, 255, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-6 F, 0.068, 6, 5
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-10 T, 0.316, 95, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-14 T, 0.178, 57, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-12 T, 0.08, 6, 5
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-15 F, 0.288, 95, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-11 T, 0.045, 6, 5
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-7 T, 0.029, 6, 5
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-8 T, 0.167, 57, 25
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-9 T, 0.338, 85, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-13 F, 0.296, 97, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-5 F, 0.299, 97, 31
czero, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-1 F, 0.279, 97, 31
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-13 F, 0.098, 24, 15
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-8 T, 0.083, 8, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-6 F, 0.084, 6, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-11 T, 0.108, 8, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-14 T, 0.061, 8, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-15 F, 0.078, 6, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-3 F, 0.027, 6, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-4 T, 0.078, 7, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-9 T, 0.052, 8, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-10 T, 0.035, 8, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-1 F, 0.322, 97, 31
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-7 T, 0.046, 6, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-12 T, 0.064, 6, 5
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-5 F, 0.099, 24, 15
czero, DFS, Eratosthenes-PT-010-CTLFireabilitySimple-2 T, 0.065, 6, 5
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-11 F, 137.032, 6145, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-7 T, 76.334, 10240, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-8 F, 71.682, 12289, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-6 T, 70.738, 8194, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-3 F, 52.777, 12298, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-9 T, 47.941, 6511, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-5 T, 47.73, 6145, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-4 F, 43.058, 4121, 2047
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-15 T, 14.471, 3354, 1198
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-14 F, 3.148, 565, 231
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-13 T, 1.364, 522, 231
czero, BestFS, Eratosthenes-PT-020-CTLCardinality-12 T, 1.638, 635, 231
czero, DFS, Eratosthenes-PT-020-CTLCardinality-11 F, 141.541, 6145, 2047
czero, DFS, Eratosthenes-PT-020-CTLCardinality-10 F, 85.597, 10495, 2047
czero, DFS, Eratosthenes-PT-020-CTLCardinality-9 T, 42.872, 6456, 2047
czero, DFS, Eratosthenes-PT-020-CTLCardinality-5 T, 40.619, 6145, 2047
czero, DFS, Eratosthenes-PT-020-CTLCardinality-4 F, 37.738, 4117, 2047
czero, DFS, Eratosthenes-PT-020-CTLCardinality-15 T, 15.67, 3254, 1164
czero, DFS, Eratosthenes-PT-020-CTLCardinality-14 F, 1.233, 412, 231
czero, DFS, Eratosthenes-PT-020-CTLCardinality-13 T, 2.539, 565, 231
czero, DFS, Eratosthenes-PT-020-CTLCardinality-12 T, 1.099, 336, 231
czero, DFS, Eratosthenes-PT-020-CTLCardinality-8 F, 0.225, 84, 66
czero, DFS, Eratosthenes-PT-020-CTLCardinality-6 T, 0.228, 83, 66
czero, BestFS, Eratosthenes-PT-020-CTLFireability-15 F, 437.611, 38916, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-13 T, 236.697, 30712, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-14 T, 207.533, 16673, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-11 F, 197.98, 18432, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-5 T, 192.592, 18433, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-9 F, 184.906, 16389, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-6 F, 192.847, 31744, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-8 T, 185.449, 24577, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-7 F, 168.919, 11830, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-10 T, 162.835, 16385, 2047
czero, BestFS, Eratosthenes-PT-020-CTLFireability-12 T, 146.839, 10236, 2047
czero, DFS, Eratosthenes-PT-020-CTLFireability-15 F, 494.906, 34820, 2047
czero, DFS, Eratosthenes-PT-020-CTLFireability-14 T, 275.256, 12375, 2047
czero, DFS, Eratosthenes-PT-020-CTLFireability-9 F, 235.24, 19795, 2047
czero, DFS, Eratosthenes-PT-020-CTLFireability-6 F, 234.016, 32769, 2047
czero, DFS, Eratosthenes-PT-020-CTLFireability-8 T, 225.329, 24191, 2047
czero, DFS, Eratosthenes-PT-020-CTLFireability-11 F, 166.319, 18430, 2047
