Algorithm, Search strategy, query, time(ms, #configurations, #markings
global, BDFS, HouseConstruction-PT-005-CTLCardinality-6 T, 173982, 16631778, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-7 F, 112195, 15443798, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-15 F, 101924, 11879844, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-13 T, 80909.5, 8315889, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-14 F, 70096.7, 7127908, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-10 T, 62509.5, 5939934, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-12 F, 59849.5, 10691856, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-2 F, 58981.2, 9503872, 1187983
global, BDFS, HouseConstruction-PT-005-CTLCardinality-9 F, 24806.5, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireability-14 T, 216307, 26135649, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireability-11 F, 105998, 10691849, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireability-4 F, 98591.1, 5939920, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireability-10 T, 37950.2, 4751933, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireability-7 T, 26032.7, 2375967, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireability-8 T, 24795.1, 2375976, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-7 T, 30761.1, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-5 T, 30372, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-2 T, 30216.3, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-6 T, 28238.9, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-8 T, 27581.4, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-12 T, 25939.2, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-14 T, 25847.5, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-15 T, 25156.7, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-4 T, 24042.9, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-11 T, 23786, 2375968, 1187983
global, BDFS, HouseConstruction-PT-005-CTLFireabilitySimple-13 T, 23694.1, 2375968, 1187983
global, BDFS, Kanban-PT-0005-CTLCardinality-8 F, 188729, 20371462, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-7 T, 180813, 22917888, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-3 T, 173925, 12732160, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-5 T, 156070, 22917888, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-2 T, 131593, 22917888, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-9 F, 121688, 17825024, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-0 F, 104410, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-15 T, 102684, 7639313, 2546432
global, BDFS, Kanban-PT-0005-CTLCardinality-14 F, 0.026, 2, 0
global, BDFS, Kanban-PT-0005-CTLFireability-15 T, 264552, 33103616, 2546432
global, BDFS, Kanban-PT-0005-CTLFireability-12 F, 164789, 15278592, 2546432
global, BDFS, Kanban-PT-0005-CTLFireability-5 T, 116020, 15278593, 2546432
global, BDFS, Kanban-PT-0005-CTLFireability-6 T, 73053.1, 5092864, 2546432
global, BDFS, Kanban-PT-0005-CTLFireability-10 F, 0.069, 8, 1
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-5 F, 154811, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-1 F, 129585, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-2 F, 124549, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-11 F, 120307, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-0 F, 111767, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-14 F, 108434, 7639296, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-15 F, 107806, 7639296, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-13 F, 106313, 7639297, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-8 F, 99395.4, 7639296, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-10 F, 81787.2, 7639296, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-6 T, 77601.4, 5092864, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-4 F, 74874.7, 5092864, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-7 F, 70791.4, 5092864, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-9 F, 65510.2, 5092864, 2546432
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-3 F, 0.06, 2, 1
global, BDFS, Kanban-PT-0005-CTLFireabilitySimple-12 F, 0.045, 2, 1
global, BDFS, Kanban-PT-0010-CTLFireability-8 F, 0.055, 1, 0
global, BDFS, Kanban-PT-0010-CTLFireability-7 F, 0.066, 1, 0
global, BDFS, Kanban-PT-0010-CTLFireability-15 F, 0.026, 1, 0
global, BDFS, Kanban-PT-0010-CTLFireabilitySimple-15 F, 0.043, 2, 1
global, BDFS, Kanban-PT-0010-CTLFireabilitySimple-11 T, 0.059, 2, 1
global, BDFS, Kanban-PT-0010-CTLFireabilitySimple-3 T, 0.056, 2, 1
global, BDFS, Kanban-PT-0010-CTLFireabilitySimple-8 F, 0.069, 2, 1
global, BDFS, Kanban-PT-0010-CTLFireabilitySimple-2 F, 0.065, 2, 1
global, BDFS, Kanban-PT-0020-CTLFireability-14 F, 0.056, 1, 0
global, BDFS, Kanban-PT-0020-CTLFireability-7 F, 0.028, 1, 0
global, BDFS, Kanban-PT-0020-CTLFireability-8 T, 0.053, 11, 1
global, BDFS, Kanban-PT-0020-CTLFireability-12 F, 0.074, 1, 0
global, BDFS, Kanban-PT-0020-CTLFireability-13 F, 0.065, 1, 0
global, BDFS, Kanban-PT-0020-CTLFireabilitySimple-13 F, 0.03, 2, 1
global, BDFS, Kanban-PT-0020-CTLFireabilitySimple-8 F, 0.069, 2, 1
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 37.855, 3800, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 36.812, 6081, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 33.237, 3801, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 30.768, 4941, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 16.309, 1534, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 16.204, 1533, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 13.206, 760, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 14.174, 770, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 21.922, 2298, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-3 T, 16.85, 767, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.049, 1, 0
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 13.774, 772, 379
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.058, 3, 2
global, BDFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.022, 1, 0
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-9 F, 1621.42, 3810, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-3 F, 969.923, 3041, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-4 F, 121.571, 4951, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-8 T, 113.93, 5321, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-12 F, 90.048, 4942, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-5 T, 66.672, 2660, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-1 F, 66.669, 4181, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-10 T, 51.703, 1518, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-14 F, 53.422, 1919, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-11 F, 38.085, 1142, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-13 F, 25.46, 791, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-7 T, 0.173, 7, 2
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-6 F, 0.08, 1, 0
global, BDFS, LamportFastMutEx-COL-2-CTLFireability-15 T, 0.071, 1, 0
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-7 F, 26.33, 1141, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-3 F, 35.165, 1140, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-11 F, 25.358, 1141, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-14 F, 23.996, 760, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-13 T, 23.908, 760, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-9 T, 23.94, 760, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-8 F, 23.301, 760, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-4 F, 26.315, 1141, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-15 T, 23.627, 760, 379
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-10 F, 0.278, 3, 2
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-12 T, 0.215, 3, 2
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-6 F, 0.143, 3, 2
global, BDFS, LamportFastMutEx-COL-2-CTLFireabilitySimple-5 F, 0.131, 3, 2
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-4 T, 4072.59, 236907, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-9 F, 3829.44, 217170, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-1 F, 3762.97, 217181, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-12 T, 3152.2, 118462, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-14 F, 3042.89, 118452, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-6 T, 2967.62, 59226, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-7 F, 2893.42, 59228, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-5 F, 2348.66, 256646, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-11 F, 2154.95, 236904, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLCardinality-0 T, 1580.34, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-0 T, 9665.07, 197417, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-12 F, 8556.68, 197420, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-8 T, 8246.93, 138194, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-7 T, 7491.11, 138199, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-2 F, 7454.5, 197423, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-5 F, 7124.26, 138195, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-15 T, 6715.99, 118452, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-14 T, 4624.59, 98708, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireability-1 T, 2943.4, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-13 F, 4367.24, 59226, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-4 T, 3460.55, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-5 T, 2954.5, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-6 T, 2921.6, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-9 T, 2919.73, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-12 T, 2916.83, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-1 T, 2913.91, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-7 T, 2915.65, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-8 T, 2909.83, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-10 F, 2886.79, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-3 T, 2873.67, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-15 T, 2858.93, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-11 T, 2820.06, 39484, 19741
global, BDFS, LamportFastMutEx-COL-3-CTLFireabilitySimple-14 F, 0.299, 4, 3
global, BDFS, MAPK-PT-008-CTLFireability-11 F, 0.047, 1, 0
global, BDFS, MAPK-PT-008-CTLFireability-8 F, 0.059, 1, 0
global, BDFS, MAPK-PT-008-CTLFireability-15 T, 0.141, 1, 0
global, BDFS, MAPK-PT-008-CTLFireability-10 F, 0.049, 1, 0
global, BDFS, MAPK-PT-008-CTLFireability-9 F, 0.04, 1, 0
global, BDFS, MAPK-PT-008-CTLFireability-12 F, 0.058, 1, 0
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-3 F, 284156, 18331929, 6110643
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-7 F, 273223, 18331929, 6110643
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-14 T, 257648, 12221286, 6110643
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-8 F, 241498, 12221286, 6110643
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-12 F, 236036, 12221286, 6110643
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-6 F, 230422, 12221286, 6110643
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-0 F, 0.047, 2, 1
global, BDFS, MAPK-PT-008-CTLFireabilitySimple-9 F, 0.054, 2, 1
global, BDFS, MAPK-PT-020-CTLFireability-15 F, 0.023, 1, 0
global, BDFS, MAPK-PT-020-CTLFireability-13 F, 0.036, 1, 0
global, BDFS, MAPK-PT-020-CTLFireabilitySimple-10 F, 0.049, 2, 1
global, BDFS, MAPK-PT-020-CTLFireabilitySimple-7 F, 0.046, 2, 1
global, BDFS, MAPK-PT-020-CTLFireabilitySimple-14 F, 0.034, 2, 1
global, BDFS, MAPK-PT-020-CTLFireabilitySimple-13 F, 0.031, 2, 1
global, BDFS, MAPK-PT-020-CTLFireabilitySimple-15 F, 0.028, 2, 1
global, BDFS, MAPK-PT-020-CTLFireabilitySimple-1 F, 0.051, 2, 1
global, BDFS, MAPK-PT-040-CTLFireability-15 F, 0.077, 1, 0
global, BDFS, MAPK-PT-040-CTLFireabilitySimple-0 F, 0.103, 2, 1
global, BDFS, MAPK-PT-040-CTLFireabilitySimple-14 F, 0.053, 2, 1
global, BDFS, MAPK-PT-040-CTLFireabilitySimple-8 F, 0.065, 2, 1
global, BDFS, MAPK-PT-040-CTLFireabilitySimple-11 F, 0.055, 2, 1
global, BDFS, MAPK-PT-040-CTLFireabilitySimple-5 F, 0.089, 2, 1
global, BDFS, MAPK-PT-040-CTLFireabilitySimple-13 T, 0.072, 2, 1
global, BDFS, MAPK-PT-080-CTLFireability-15 F, 0.09, 11, 4
global, BDFS, MAPK-PT-080-CTLFireabilitySimple-12 F, 0.073, 2, 1
global, BDFS, MAPK-PT-080-CTLFireabilitySimple-11 F, 0.086, 2, 1
global, BDFS, MAPK-PT-080-CTLFireabilitySimple-9 F, 0.073, 2, 1
global, BDFS, MAPK-PT-160-CTLFireability-11 F, 0.024, 1, 0
global, BDFS, MAPK-PT-320-CTLFireabilitySimple-14 F, 0.161, 2, 1
global, BDFS, MAPK-PT-320-CTLFireabilitySimple-3 F, 0.087, 2, 1
global, BDFS, MAPK-PT-320-CTLFireabilitySimple-8 F, 0.058, 2, 1
global, BDFS, MAPK-PT-320-CTLFireabilitySimple-6 F, 0.105, 2, 1
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-7 T, 130685, 472833, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-9 F, 61621.5, 315222, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-13 F, 57320.9, 420297, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-4 F, 46115.4, 525370, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-10 T, 45559.4, 210147, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-0 T, 27892.4, 262686, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-3 T, 24772.2, 210149, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-12 F, 23833.6, 382920, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-14 F, 23820.8, 157612, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-6 F, 23148.7, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-1 T, 22699.6, 315237, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-5 F, 22150.3, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLCardinality-15 F, 21723.5, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-9 F, 261835, 870915, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-10 F, 209610, 420296, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-1 F, 192717, 788054, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-13 F, 175898, 611755, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-5 F, 162224, 420300, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-11 T, 135812, 506682, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-12 T, 133744, 577907, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-2 T, 130171, 367765, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-15 F, 115420, 454151, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-3 T, 114697, 367760, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-6 F, 112386, 401609, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-4 F, 86519.2, 420293, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-14 T, 47488.1, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireability-8 F, 40187.1, 105085, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-15 T, 55464.5, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-12 T, 53757.2, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-13 T, 53748.3, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-10 T, 41567.5, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-9 T, 41546.6, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-14 T, 41336.7, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-8 T, 41097.1, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-7 T, 40200.7, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-11 T, 40043.7, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-6 T, 40012.5, 105074, 52536
global, BDFS, PermAdmissibility-COL-01-CTLFireabilitySimple-4 T, 39947.7, 105074, 52536
global, BDFS, Peterson-COL-2-CTLCardinality-9 F, 3627.28, 186786, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-11 F, 3266.43, 103778, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-14 T, 2166.64, 186786, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-5 T, 2022.36, 124525, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-13 F, 2014.9, 207540, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-12 F, 1958.54, 62266, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-4 F, 1921.29, 62279, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-7 F, 1712.5, 62265, 20754
global, BDFS, Peterson-COL-2-CTLCardinality-15 F, 1567.12, 62262, 20754
global, BDFS, Peterson-COL-2-CTLFireability-9 T, 9719.33, 145280, 20754
global, BDFS, Peterson-COL-2-CTLFireability-4 T, 9229.46, 228309, 20754
global, BDFS, Peterson-COL-2-CTLFireability-5 F, 7614.73, 186790, 20754
global, BDFS, Peterson-COL-2-CTLFireability-3 F, 6864.52, 103771, 20754
global, BDFS, Peterson-COL-2-CTLFireability-13 T, 5286.07, 103788, 20754
global, BDFS, Peterson-COL-2-CTLFireability-14 F, 4838.83, 83048, 20754
global, BDFS, Peterson-COL-2-CTLFireability-15 T, 3027.64, 41515, 20754
global, BDFS, Peterson-COL-2-CTLFireability-8 F, 2840.28, 83031, 20754
global, BDFS, Peterson-COL-2-CTLFireability-7 F, 2323.17, 41548, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-15 F, 2602.94, 62263, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-13 F, 2445.7, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-9 T, 2439.44, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-11 F, 2420.2, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-12 F, 2404.16, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-3 T, 2410.44, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-10 T, 2363.11, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-4 T, 2359.04, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-6 F, 2351.47, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-5 T, 2338.62, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-7 T, 2327.99, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-8 F, 2319.49, 41508, 20754
global, BDFS, Peterson-COL-2-CTLFireabilitySimple-14 F, 0.273, 4, 3
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 189.86, 2601, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 22.069, 3208, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 14.285, 1255, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 9.835, 976, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 10.516, 1254, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 12.37, 1624, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 18.063, 1948, 324
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.063, 11, 0
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.13, 1, 0
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.095, 4, 3
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.091, 14, 0
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.054, 2, 0
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.09, 22, 3
global, BDFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.086, 19, 3
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-15 F, 198.394, 1953, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-13 T, 82.61, 2185, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-10 T, 84.784, 4830, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-4 T, 82.424, 3910, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-14 F, 79.598, 3205, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-1 T, 43.086, 2602, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-2 T, 38.072, 2895, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-11 F, 19.076, 1303, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-3 F, 19.897, 1535, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-8 F, 27.143, 1630, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-5 F, 17.353, 1302, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-6 F, 12.39, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-7 T, 13.619, 652, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-9 F, 0.06, 1, 0
global, BDFS, PhilosophersDyn-COL-03-CTLFireability-12 F, 0.091, 1, 0
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-11 F, 13.029, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-9 F, 12.96, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-12 F, 12.544, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-5 F, 12.955, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-15 F, 10.38, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-10 F, 12.56, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-13 F, 10.073, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-7 F, 12.898, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-0 F, 12.773, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-8 F, 9.857, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-2 F, 11.693, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-14 F, 11.368, 650, 324
global, BDFS, PhilosophersDyn-COL-03-CTLFireabilitySimple-3 F, 11.903, 650, 324
global, BDFS, PhilosophersDyn-COL-20-CTLCardinality-11 F, 7258.94, 14671, 7430
global, BDFS, Railroad-PT-005-CTLCardinality-15 T, 53554.3, 11039, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-11 F, 17036, 12866, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-3 F, 13280.5, 12866, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-10 T, 178.824, 20241, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-5 T, 152.562, 9192, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-9 F, 135.682, 14718, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-13 F, 106.681, 5514, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-12 F, 103.705, 9190, 1838
