Algorithm, Search strategy, query, time(ms, #configurations, #markings
global, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 9835.88, 6004, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 7877.56, 10507, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-1 T, 640.272, 16510, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-3 F, 531.611, 13509, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 501.089, 7506, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 326.072, 7521, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 276.875, 6002, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 244.474, 7505, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-2 T, 225.277, 4508, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 200.716, 4504, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 142.909, 4509, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 110.91, 4505, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 36.589, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 72.877, 6004, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 48.468, 7505, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 33.717, 7513, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-12 T, 30.54, 9007, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 32.117, 5988, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 24.201, 4939, 1499
local, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 13.7, 3980, 1419
local, BestFS, HouseConstruction-PT-002-CTLCardinality-2 T, 16.661, 4358, 1488
local, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 13.561, 4813, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 19.866, 4453, 1497
local, BestFS, HouseConstruction-PT-002-CTLCardinality-3 F, 10.276, 6029, 892
local, BestFS, HouseConstruction-PT-002-CTLCardinality-4 T, 2.195, 847, 265
local, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 0.467, 178, 111
local, BestFS, HouseConstruction-PT-002-CTLCardinality-1 T, 1.397, 759, 111
local, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 0.765, 292, 111
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-14 F, 22878, 3563957, 1187983
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-1 F, 1008.55, 70023, 46043
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 52.285, 10900, 4394
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 3.199, 1910, 399
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 1.573, 589, 399
local, BestFS, HouseConstruction-PT-005-CTLCardinality-6 T, 42911.6, 1570397, 728075
local, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 2844.07, 420174, 148032
local, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 2.988, 1912, 399
local, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 1.377, 589, 399
czero, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.021, 2, 0
global, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.042, 2, 0
local, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.05, 2, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 28.224, 3801, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 18.639, 4941, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 11.499, 772, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 9.704, 1540, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 5.114, 934, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 7.887, 2377, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 0.051, 9, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 0.18, 19, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 0.131, 14, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.046, 1, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.069, 3, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.097, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 178.687, 6081, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 97.872, 4941, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 91.163, 3800, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 60.095, 3801, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 34.312, 2298, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 22.221, 1534, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 21.061, 1533, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 16.816, 772, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 20.33, 770, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.147, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.022, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.11, 3, 2
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 29.483, 3801, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 18.654, 4941, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 12.102, 772, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 13.985, 1534, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 13.843, 1533, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 13.261, 3, 2
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 0.093, 770, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 5.781, 934, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 4.051, 332, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 10.365, 1540, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 6.481, 2377, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.052, 1, 0
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.016, 1, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 11.433, 1878, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-0 F, 7.856, 1520, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 0.303, 31, 17
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 0.08, 11, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.052, 1, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 0.844, 149, 64
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.082, 2, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.921, 169, 75
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 0.263, 44, 17
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 8.775, 1691, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.089, 14, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 8.45, 1624, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.108, 19, 3
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.09, 22, 3
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.195, 4, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 375.882, 2601, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 48.047, 3208, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 31.932, 1948, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 15.26, 1255, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-1 T, 29.279, 2601, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 17.826, 1624, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.078, 11, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 14.448, 1254, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 0.134, 2, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.071, 22, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 13.609, 1, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 0.141, 976, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.119, 4, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.093, 14, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.125, 19, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 11.409, 1918, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 8.023, 1794, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 1.26, 382, 75
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 0.079, 14, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.16, 4, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 1.569, 299, 129
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.052, 2, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.136, 1, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 7.321, 1624, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.129, 22, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-1 T, 3.848, 1455, 207
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 2.182, 347, 130
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.056, 11, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 0.261, 44, 17
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.07, 19, 3
czero, BestFS, Railroad-PT-005-CTLCardinality-15 T, 217.67, 11039, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-10 T, 159.247, 20241, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-9 F, 166.791, 14718, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-3 F, 166.604, 12866, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-11 F, 148.161, 12866, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-5 T, 145.569, 7459, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-7 F, 123.379, 20218, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-4 F, 109.65, 22056, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-2 F, 107.741, 10002, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-13 F, 99.565, 3781, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-8 F, 91.206, 13678, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-12 F, 103.393, 7457, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-0 T, 78.735, 7370, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-1 F, 74.212, 3691, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-14 F, 73.858, 3697, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-10 T, 3106.84, 20241, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-4 F, 1509.57, 22056, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-9 F, 1495.25, 14718, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-7 F, 1482.49, 20218, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-8 F, 1135.14, 14704, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-12 F, 623.414, 9190, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-13 F, 424.12, 5514, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-1 F, 282.796, 3694, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-6 F, 241.883, 3676, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-14 F, 219.232, 3697, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-15 T, 190.539, 11039, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-11 F, 151.731, 12866, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-5 T, 143.615, 7459, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-10 T, 141.448, 20241, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-9 F, 133.817, 14718, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-7 F, 108.865, 20218, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-4 F, 102.99, 22056, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-14 F, 94.712, 3697, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-12 F, 81.008, 7457, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-2 F, 86.785, 10002, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-8 F, 77.242, 13678, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-6 F, 71.547, 3676, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-0 T, 68.368, 7370, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-13 F, 64.092, 3781, 1838
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 265.309, 8273, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 224.075, 5170, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 218.226, 8272, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 190.572, 5170, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 196.198, 5171, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 180.21, 11375, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-5 F, 160.945, 6205, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 156.572, 4139, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-1 T, 156.213, 5171, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 154.63, 6205, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 135.621, 5171, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-0 F, 123.676, 2069, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-12 T, 123.17, 6205, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 112.148, 5172, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 116.229, 4641, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 27161.9, 8272, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 949.386, 5172, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 930.895, 11375, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 880.491, 5170, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 878.512, 5170, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 602.061, 5171, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 332.813, 6204, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 224.562, 8273, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 211.352, 8272, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 187.401, 5170, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 185.798, 5170, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 159.958, 5171, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-1 T, 143.264, 5171, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-5 F, 138.715, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-2 F, 135.577, 7238, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 135.779, 4139, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-12 T, 126.397, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 128.13, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 133.255, 11375, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 115.027, 5172, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 116.843, 4641, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 101.182, 5171, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-0 F, 83.67, 2069, 1034
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 346.159, 11630, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-9 T, 330.186, 7309, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-1 T, 271.649, 12530, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-8 F, 254.144, 10440, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-2 F, 233.613, 11484, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-3 T, 233.746, 5221, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 182.5, 10917, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 167.684, 6311, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-0 F, 174.758, 8352, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-15 T, 162.794, 6265, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 149.85, 5271, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-10 F, 152.075, 9398, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 130.783, 8356, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 126.848, 2201, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-7 T, 109.627, 2097, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 53545.4, 7308, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 23285.5, 14624, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-2 F, 2895.69, 11484, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 1907.35, 7309, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 1623.64, 13572, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 1737.85, 8356, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 1653.6, 10440, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-5 F, 790.962, 7308, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 515.718, 11630, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 227.167, 5271, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 178.402, 6311, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-5 F, 197.714, 6246, 1044
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-10 T, 210.012, 14907, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-15 F, 180.916, 11179, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 182.052, 15285, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-4 F, 161.18, 24219, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-3 F, 155.551, 13552, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-1 T, 156.952, 22356, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 137.57, 11192, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 122.415, 8569, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-0 F, 124.005, 19230, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-6 T, 114.556, 13042, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-14 F, 128.48, 13041, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-2 F, 111.887, 24220, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-5 T, 105.262, 7465, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 99.769, 7469, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 69.846, 5602, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 68.309, 5589, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-2 F, 2239.75, 24220, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 1760.94, 11192, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 1616.26, 18647, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 334.522, 5663, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 313.122, 9315, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 248.215, 7469, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 189.521, 5589, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 186.353, 15285, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-15 F, 169.81, 11179, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-6 T, 145.881, 13042, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 139.597, 11192, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 117.159, 8569, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-3 F, 104.979, 13552, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-2 F, 108.024, 24220, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-14 F, 85.596, 13041, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 71.955, 7469, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 75.805, 5589, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 72.017, 5663, 1863
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 48.922, 11575, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 32.357, 7548, 806
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 70.198, 8323, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-5 F, 28.081, 4903, 827
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 30.33, 5826, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 11.661, 2007, 718
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-3 F, 49.709, 7352, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-4 T, 0.04, 3, 2
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-8 T, 26.016, 4008, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.036, 1, 0
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.031, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 849.157, 8323, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 753.897, 11650, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 672.886, 9988, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 295.532, 5825, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 254.559, 5826, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-5 F, 265.877, 4993, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 195.229, 5000, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-7 T, 0.043, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.121, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.051, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 73.608, 8323, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-3 F, 59.216, 7352, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 59.631, 11575, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 27.555, 5341, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 32.896, 5826, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 32.841, 7548, 806
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-2 T, 28.313, 6658, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 12.245, 2134, 723
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-8 T, 24.211, 4008, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-5 F, 25.752, 4903, 827
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.13, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.105, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-4 T, 0.101, 3, 2
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-7 T, 0.043, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 10.854, 995, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 7.842, 685, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-3 T, 10.964, 1501, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 5.948, 677, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 6.082, 1164, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.075, 6, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 0.067, 16, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.082, 9, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.065, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.094, 7, 5
