Algorithm, Search strategy, query, time(ms, #configurations, #markings
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-0 F, 0.043, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-4 T, 0.059, 3, 2
czero, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 6.241, 625, 114
czero, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 3.142, 339, 114
czero, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 8.267, 685, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 2.933, 297, 112
czero, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 5.873, 677, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 6.084, 1164, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.067, 6, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 8.682, 1375, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.096, 7, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-3 T, 0.07, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 0.349, 39, 19
czero, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.075, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-2 T, 0.114, 29, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.046, 9, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 51.925, 1161, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 34.376, 1832, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 21.07, 1164, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 9.814, 528, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 13.469, 1660, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.073, 9, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 14.064, 995, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.065, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.026, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 6.352, 496, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.076, 6, 5
global, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.083, 7, 5
local, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 14.307, 1706, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 8.274, 685, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 3.733, 862, 111
local, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 5.5, 1164, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 0.055, 9, 0
local, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 2.989, 297, 112
local, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.053, 1, 0
local, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.109, 7, 5
local, BestFS, TokenRing-COL-005-CTLCardinality-2 T, 0.116, 29, 5
local, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.085, 6, 5
