Algorithm, Search strategy, query, time(ms, #configurations, #markings
czero, BestFS, TokenRing-COL-005-CTLCardinality-3 T, 14.291, 1501, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 6.359, 1164, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 7.195, 685, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 9.937, 995, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.069, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 5.693, 496, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.084, 9, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.099, 6, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.056, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 0.249, 39, 19
czero, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.064, 7, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 0.052, 16, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-2 T, 0.101, 29, 5
global, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 49.636, 1161, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 28.847, 1832, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-3 T, 23.976, 1501, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 21.079, 1164, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 12.493, 1660, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 6.298, 496, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 13.425, 995, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.081, 6, 5
global, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.043, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 9.742, 528, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.12, 7, 5
global, BestFS, TokenRing-COL-005-CTLCardinality-1 T, 0.329, 38, 19
global, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.062, 9, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.021, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-2 T, 0.125, 29, 5
local, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 9.934, 995, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 8.152, 685, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 12.742, 1703, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 6.233, 1164, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 5.538, 528, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 5.536, 496, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 3.407, 852, 110
local, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.104, 7, 5
local, BestFS, TokenRing-COL-005-CTLCardinality-0 F, 6.486, 1661, 165
local, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.02, 1, 0
local, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.051, 6, 5
